bedrooms,bathrooms,square_feet,location,year_built,garage,has_pool,property_type,num_floors,has_basement,price
3,3,2746,Lenexa,2018,0,0,House,3,0,880412
4,1,720,KC Downtown,2009,0,0,Apartment,2,1,672970
2,2,3701,Lenexa,2010,0,1,House,3,1,1001496
2,3,2618,KC Downtown,2003,1,1,House,1,0,933496
1,1,2877,Blue Springs,1983,1,0,Apartment,3,0,685773
3,1,3298,Blue Springs,1993,0,0,Condo,1,0,826419
6,1,1877,Olathe,1988,0,0,Apartment,1,0,808897
6,2,2027,Leawood,2015,1,1,Apartment,3,0,900225
2,1,2117,Overland Park,1985,1,0,House,1,0,758212
4,4,3702,Olathe,2003,0,0,House,1,0,1092538
5,3,1785,Olathe,2005,1,0,Apartment,1,1,862527
1,3,2531,Leawood,2013,1,0,Apartment,2,0,687829
4,1,2055,KC Downtown,1980,1,0,Condo,2,1,895983
2,2,1779,Lenexa,2002,1,0,House,1,0,661026
3,4,1946,Lenexa,1996,0,0,House,2,0,771082
1,4,1228,KC Downtown,2015,0,1,House,2,0,686221
2,3,1814,Overland Park,2016,0,1,Apartment,3,0,738422
6,3,1799,Overland Park,1999,1,1,Apartment,3,0,990608
1,4,2561,Overland Park,2005,0,1,Condo,1,1,839507
2,3,3595,KC Downtown,1990,1,1,House,3,1,1146156
6,1,1116,Blue Springs,1999,1,1,House,1,0,701730
6,4,1444,Olathe,1980,0,1,Condo,1,0,851631
5,3,2147,Blue Springs,1992,1,1,Condo,3,0,895061
3,1,2194,KC Downtown,2015,1,1,Condo,3,1,908635
5,1,3480,Blue Springs,2017,0,0,House,3,0,968748
2,4,1419,Overland Park,1992,0,0,House,1,1,737202
4,1,3458,Blue Springs,1993,0,1,House,1,0,949040
5,4,1361,KC Downtown,1991,0,0,House,2,0,853148
4,1,1962,Olathe,2013,0,0,Condo,1,0,722930
6,4,2966,Blue Springs,2006,1,0,Condo,3,1,1101764
2,4,710,Blue Springs,1991,0,1,Condo,1,0,510723
3,4,2441,Blue Springs,2017,1,1,House,3,0,917026
4,4,1406,Blue Springs,2015,0,1,Condo,3,1,790862
2,1,2096,Olathe,1980,1,0,House,1,0,655344
4,4,3688,KC Downtown,2005,1,0,Condo,3,0,1194387
5,3,1843,Leawood,2019,0,0,Condo,1,1,814244
2,1,1086,Blue Springs,2019,1,1,Apartment,3,1,561548
5,4,1410,Leawood,2000,0,1,House,1,1,850524
1,1,2643,Olathe,2011,1,1,House,2,0,812109
2,1,3976,KC Downtown,2004,1,0,Apartment,1,0,1016907
4,1,1116,Lenexa,1991,1,1,Apartment,3,0,643211
1,1,3800,Leawood,2004,0,0,House,3,0,888234
5,4,1434,KC Downtown,2005,0,0,Apartment,1,0,839419
5,1,1223,Lenexa,2015,1,1,House,3,1,754458
4,3,1647,Blue Springs,1995,0,0,Apartment,2,1,736879
1,1,2164,Olathe,1993,1,0,House,1,1,664294
6,1,1755,Olathe,2013,0,0,Apartment,2,0,824345
3,3,3203,KC Downtown,2003,1,0,House,2,0,1040802
4,4,1944,Overland Park,1987,0,0,Condo,1,0,846048
5,3,1096,Lenexa,2006,0,0,Apartment,2,1,709468
2,2,3535,Overland Park,2018,0,1,Condo,3,0,1043184
1,3,3029,Olathe,1992,1,0,Apartment,2,1,859974
6,4,2863,Olathe,2008,1,1,Apartment,3,1,1108394
3,3,3403,Blue Springs,2010,1,0,House,2,1,1022496
2,1,1142,Blue Springs,2022,0,0,House,1,0,506848
1,4,1515,Leawood,1998,1,1,House,3,0,663262
6,2,2401,Olathe,1989,0,1,House,2,0,977515
4,4,3682,Blue Springs,2022,0,1,Apartment,3,0,1091269
6,1,681,Leawood,2019,0,1,House,1,0,665100
4,2,1593,Lenexa,2013,0,1,Apartment,3,0,743590
1,4,1779,Overland Park,2022,1,0,House,3,1,800635
6,4,765,Lenexa,1980,0,1,Apartment,3,0,712204
3,1,2855,Overland Park,1998,0,0,Condo,2,0,872889
6,3,2671,KC Downtown,1980,1,1,House,2,0,1147738
1,3,1406,Lenexa,2003,1,1,House,3,1,675851
2,2,3534,KC Downtown,2004,1,0,House,1,1,1061331
2,1,3338,Overland Park,1983,1,0,House,3,1,917273
6,1,931,Olathe,2003,0,1,House,3,0,781708
6,3,2185,Olathe,2018,0,0,Condo,2,1,971683
4,3,3649,Leawood,1999,1,0,Apartment,3,0,1029811
1,2,2134,Lenexa,2012,0,1,Apartment,3,1,703309
4,3,2216,Lenexa,2007,1,0,House,1,0,871939
3,2,2888,Leawood,2022,1,1,Condo,1,0,920500
2,4,3483,Leawood,2014,1,1,House,3,1,1008751
5,2,780,Blue Springs,2003,1,1,House,3,1,686898
5,2,1916,Olathe,2019,1,1,House,1,1,899017
1,2,2616,Blue Springs,1981,1,1,House,1,1,737168
1,4,1706,Overland Park,2002,1,1,Apartment,3,1,728693
5,3,2189,Olathe,2012,0,1,House,3,1,966045
1,2,2737,Lenexa,1993,1,0,House,3,0,768582
2,3,3086,Leawood,1994,0,1,House,2,0,904502
3,2,2338,Leawood,2011,1,0,House,1,0,771118
3,3,3190,Olathe,2002,1,0,Condo,1,1,933923
4,2,2840,KC Downtown,1983,0,1,Condo,2,1,1057308
2,3,1087,Blue Springs,1999,0,0,Apartment,1,0,471890
1,1,1211,Olathe,2010,1,0,Condo,2,0,474904
1,4,1712,Olathe,1986,0,0,Condo,1,1,673632
4,2,3602,KC Downtown,1980,0,0,Condo,3,1,1090848
4,4,3794,Leawood,1984,0,0,Apartment,2,1,1041670
1,2,1997,Lenexa,1993,1,1,Condo,2,0,678546
1,1,3718,Lenexa,2009,0,1,Apartment,3,1,911220
2,1,2056,KC Downtown,2017,0,0,Apartment,2,1,736684
4,4,2793,Blue Springs,2002,1,1,Condo,1,0,902338
2,2,3674,Overland Park,1986,1,1,House,2,0,1071398
6,3,1937,Olathe,2018,1,0,House,3,0,947625
1,2,926,Lenexa,1995,1,0,House,2,1,513865
5,3,3635,Overland Park,1988,1,0,Condo,1,1,1157441
5,4,3752,Olathe,2018,1,1,House,3,0,1236706
6,4,2800,Blue Springs,2013,1,0,Condo,2,1,1029803
1,1,1001,KC Downtown,2010,0,0,Condo,2,1,550198
4,3,3467,Blue Springs,1986,0,1,Condo,3,1,1017857
5,2,1087,Leawood,1981,0,0,Apartment,3,0,649024
4,1,2714,Blue Springs,1985,0,1,Condo,1,0,802587
5,4,2736,KC Downtown,2013,1,1,Apartment,2,0,1142459
4,1,1758,KC Downtown,1996,0,1,Apartment,3,0,833119
5,2,2849,Blue Springs,2005,1,0,Condo,1,0,921172
4,2,3075,Olathe,1991,1,0,Apartment,3,0,985767
6,4,3587,KC Downtown,1999,0,0,Apartment,2,0,1227270
2,1,1802,Leawood,2020,0,0,Condo,2,0,602587
4,3,2986,Overland Park,2014,1,1,Condo,1,1,1040766
2,3,678,Blue Springs,2014,0,1,House,1,0,498026
2,3,2220,KC Downtown,2008,1,1,Apartment,3,0,835247
1,2,2156,Olathe,2017,1,1,Condo,2,0,728106
6,1,977,Olathe,2010,1,0,Condo,2,1,736429
2,3,764,Olathe,2019,1,1,Condo,2,0,600265
3,1,2163,Overland Park,1992,1,0,Condo,1,1,807063
2,4,1348,Leawood,2005,1,0,Condo,1,1,654701
4,3,2320,Blue Springs,2001,0,1,Apartment,2,0,837732
2,1,3584,KC Downtown,1987,0,1,Apartment,2,1,1030846
4,2,2445,Overland Park,2019,1,0,Condo,3,1,941490
4,4,754,Leawood,1986,0,1,House,1,0,676998
3,4,1746,Lenexa,1984,1,1,House,3,0,840400
2,4,3873,KC Downtown,1980,1,0,Apartment,1,1,1128350
2,4,1663,Olathe,2019,1,1,Condo,3,0,776500
5,2,2816,Olathe,1990,0,0,Apartment,3,1,979152
5,2,3741,Leawood,2011,0,0,Condo,3,0,1031805
1,3,3439,Overland Park,1986,0,0,Condo,2,1,919518
4,2,1953,Olathe,2008,0,1,House,3,1,875159
3,2,2063,Blue Springs,2009,1,0,Condo,1,0,706952
5,4,2116,Overland Park,2000,1,1,Condo,3,0,1032532
2,2,3650,Olathe,2018,1,1,Condo,2,0,1038413
1,4,3001,Blue Springs,2022,0,1,Condo,2,0,836226
3,1,927,Leawood,2020,0,0,Apartment,2,0,448122
6,1,3145,Leawood,2018,0,0,Condo,2,0,932851
2,1,2126,Overland Park,1999,0,1,House,3,0,762485
2,1,2992,Overland Park,2001,1,0,Apartment,3,1,855415
6,1,3290,Blue Springs,2008,1,0,House,1,0,1018021
4,1,1388,KC Downtown,1983,0,0,Condo,1,0,722540
4,1,3024,Overland Park,1982,0,0,House,3,0,956766
5,4,1918,Olathe,1988,0,1,Apartment,1,1,887083
5,4,3959,KC Downtown,1984,1,0,House,1,0,1292150
2,4,3925,KC Downtown,1982,0,0,Condo,1,0,1069859
2,4,3081,KC Downtown,2004,0,0,Condo,1,1,986678
5,2,3148,Leawood,2011,0,1,House,2,0,1042026
6,2,3756,Leawood,2012,0,1,Condo,1,0,1136899
5,3,3168,KC Downtown,1997,0,0,Apartment,3,0,1139704
2,2,1161,KC Downtown,2015,1,0,Apartment,3,1,674071
3,4,1112,Leawood,2020,1,1,Apartment,1,1,663905
2,4,1115,Blue Springs,2008,0,1,House,2,0,618081
3,1,2139,Olathe,2018,0,1,House,2,0,778896
3,1,3144,Lenexa,1981,0,1,Apartment,2,0,896822
2,3,3249,Overland Park,1990,0,0,House,1,1,970572
1,2,3662,KC Downtown,2010,0,0,Apartment,3,1,979669
5,4,1785,Leawood,1983,1,1,Condo,1,1,894616
4,2,1266,KC Downtown,2008,0,0,House,3,0,795699
2,3,2150,KC Downtown,1982,0,1,Apartment,3,0,836178
3,1,3012,KC Downtown,1981,0,1,Apartment,2,0,946666
2,4,2167,KC Downtown,2015,0,0,Apartment,1,0,810776
5,1,2048,Blue Springs,1993,1,1,House,3,1,872366
6,4,1566,Overland Park,1983,1,0,Condo,3,1,975750
3,1,2580,Overland Park,2009,0,0,House,3,0,850996
4,1,2198,Leawood,1998,0,0,Apartment,3,1,769343
4,3,2580,Blue Springs,1998,0,0,House,3,1,887177
4,2,963,Blue Springs,2010,0,0,Condo,2,0,562548
6,1,707,Overland Park,1994,0,1,Condo,2,0,749429
1,4,3685,Leawood,2008,0,0,House,3,1,979918
3,2,3694,Blue Springs,1982,0,1,Condo,1,0,931801
6,2,1222,Leawood,1998,1,0,House,3,1,795871
3,1,920,Overland Park,2001,1,0,House,1,0,568843
6,1,1109,KC Downtown,1999,0,1,Condo,3,1,857880
6,1,3319,Olathe,1986,1,0,Apartment,2,0,1035644
1,2,1664,Olathe,1983,0,0,House,2,1,571915
3,3,903,Olathe,1980,0,0,Apartment,1,0,566459
6,1,1568,Blue Springs,2020,0,1,Condo,3,1,809456
1,2,2038,Leawood,1986,0,0,Apartment,3,1,583558
2,2,2017,KC Downtown,2001,0,0,House,2,0,760517
5,4,3012,Overland Park,2016,0,1,Condo,1,0,1077038
6,1,3385,Lenexa,2009,0,1,House,3,0,1125854
4,3,1588,Olathe,1988,0,1,Condo,1,1,794381
1,4,3668,Blue Springs,2006,0,0,House,2,0,867449
1,1,2799,Blue Springs,2017,0,0,Apartment,3,0,642701
6,4,858,Leawood,2002,1,0,House,3,1,792146
1,1,3354,Overland Park,1991,0,0,Apartment,1,0,776450
2,4,2574,Olathe,1992,1,0,House,2,1,912103
1,3,2870,Overland Park,2012,0,0,House,2,1,857384
5,4,1889,Blue Springs,1994,0,0,House,1,0,795701
5,4,829,Blue Springs,1995,0,0,House,2,1,675916
4,4,3086,Olathe,2013,0,0,House,2,0,1060227
2,1,749,Olathe,1988,0,0,Condo,1,0,477731
5,1,1509,Leawood,2021,1,0,Apartment,1,1,669490
6,3,1577,Leawood,2006,1,0,Apartment,3,1,841832
3,4,3807,Lenexa,1994,0,0,Condo,2,0,1042855
3,2,1234,KC Downtown,2014,1,1,House,2,1,772462
3,4,2493,Leawood,2013,0,0,Apartment,3,1,823640
6,2,3046,KC Downtown,2019,1,1,Condo,1,1,1177408
1,2,1221,Blue Springs,2009,0,0,Condo,2,1,466981
6,4,2790,Lenexa,2002,1,1,Condo,1,1,1114435
1,2,1547,Lenexa,1988,1,1,Apartment,2,0,587837
3,2,1693,Lenexa,2011,1,1,Condo,1,0,729620
4,4,653,Overland Park,2014,1,0,Condo,3,0,735948
4,1,1443,Olathe,2011,0,1,Apartment,2,1,696104
1,4,3585,Olathe,1995,0,1,Condo,3,0,961868
3,3,3199,Blue Springs,2011,0,1,Apartment,1,0,890459
6,2,3698,Overland Park,2004,0,1,House,2,1,1296207
4,3,2465,Overland Park,2009,0,0,Apartment,3,1,898524
1,2,898,Lenexa,2016,1,1,Apartment,1,1,524442
6,1,3339,Overland Park,2016,0,0,House,3,1,1135892
3,2,3205,Blue Springs,2014,0,0,Condo,1,1,864447
2,4,3991,Blue Springs,1987,1,1,Condo,3,1,1096898
3,2,1044,Overland Park,2019,0,0,Condo,1,0,599524
3,3,697,Olathe,2015,0,1,Apartment,1,1,583040
6,4,3797,Blue Springs,2004,0,0,House,2,1,1164287
6,3,2705,Olathe,1997,1,0,House,3,1,1083811
5,1,776,KC Downtown,2018,0,0,Condo,2,0,670419
5,3,1318,Overland Park,1989,1,1,Condo,3,1,881679
6,3,1908,Lenexa,1980,1,0,Condo,2,1,934388
6,3,2638,Lenexa,1983,1,0,House,3,0,1055779
2,4,3313,Blue Springs,2005,1,0,Condo,1,0,858009
2,1,3698,Blue Springs,1990,0,1,House,2,1,928559
3,1,922,Lenexa,1994,0,1,Apartment,3,1,557844
4,1,3322,KC Downtown,2011,0,1,Condo,3,1,1104408
2,3,3921,Lenexa,1994,0,0,Apartment,2,0,942684
3,4,2323,Overland Park,2007,1,1,House,1,0,958452
1,4,1993,Lenexa,2002,0,0,Apartment,3,1,711481
5,4,2589,Leawood,1982,0,0,Apartment,3,0,939540
4,3,1445,KC Downtown,2011,1,0,Condo,1,0,819707
3,1,689,KC Downtown,1999,1,1,Condo,1,1,652954
6,3,730,Lenexa,1993,0,0,House,2,1,732891
1,4,1652,Leawood,2014,0,1,House,1,0,669212
5,3,3309,Overland Park,2019,1,1,House,2,0,1191645
1,2,3757,Lenexa,2021,1,0,House,1,1,948026
3,1,2705,Overland Park,1988,1,0,Apartment,3,1,873259
2,1,1680,Leawood,2003,1,0,House,1,0,583201
5,4,1593,Lenexa,2020,1,0,Apartment,1,0,748585
1,3,2017,Lenexa,1983,0,0,House,1,1,682708
2,4,3696,Overland Park,1991,1,1,Condo,1,0,1084925
4,3,789,Lenexa,2003,0,1,House,1,0,632627
3,2,3606,Leawood,1980,0,1,Apartment,2,0,934217
3,1,2723,Lenexa,1993,0,0,Apartment,2,0,732773
5,1,3018,Blue Springs,2010,1,0,Apartment,2,0,924934
1,3,1498,Leawood,1989,0,0,Apartment,3,0,553662
4,1,3498,KC Downtown,2012,0,1,Apartment,2,1,1109611
6,3,2360,Overland Park,2015,1,0,Apartment,3,0,1040087
5,4,1105,Olathe,2021,0,1,Apartment,3,1,795350
6,2,2566,Olathe,2014,0,1,House,3,1,1048861
5,3,782,Leawood,1997,0,0,House,2,1,718562
1,2,753,Olathe,2004,0,1,House,1,1,506839
4,4,1892,KC Downtown,1991,1,0,Condo,2,0,944133
1,4,3550,KC Downtown,2007,1,0,Apartment,2,0,988757
3,4,2553,Leawood,1988,0,1,House,2,1,912340
6,3,3949,KC Downtown,2003,1,0,Condo,2,0,1267842
2,2,1646,KC Downtown,1999,0,0,Condo,2,1,718496
3,2,3173,Olathe,2005,0,0,Apartment,2,1,923668
3,1,1205,Blue Springs,1984,1,0,Condo,1,1,563135
6,3,1966,Lenexa,2006,1,0,House,2,1,940867
5,1,3526,Olathe,2007,0,0,Apartment,1,0,972032
3,1,3723,Olathe,2016,0,0,House,3,0,1014352
4,3,2986,Blue Springs,2019,0,1,House,3,1,1004698
3,1,2558,Lenexa,1986,0,0,Condo,1,0,754456
4,1,1664,KC Downtown,1998,0,0,Apartment,1,1,769660
1,1,2299,Lenexa,2001,1,1,Condo,3,1,730971
5,4,1117,Blue Springs,1997,0,1,Condo,2,0,720745
4,3,3054,Overland Park,1994,1,0,House,2,1,1083488
3,4,737,Overland Park,2012,1,0,House,1,1,659060
5,1,1722,Lenexa,2018,0,0,Condo,3,1,785390
5,1,2988,Overland Park,1984,1,1,House,2,0,1063416
4,4,1939,Leawood,2019,1,0,Condo,1,1,826263
4,1,3189,Overland Park,2016,0,0,Apartment,3,1,1013239
2,3,2872,Lenexa,1984,1,1,House,3,0,969139
2,2,2908,KC Downtown,2016,1,1,House,1,1,1020163
5,4,3918,Blue Springs,2022,0,1,Condo,1,1,1206194
6,2,1702,Overland Park,1986,0,0,Condo,3,1,907846
6,2,1296,Lenexa,1981,1,0,House,2,0,785025
2,2,1410,Blue Springs,2009,0,0,Apartment,3,1,557000
3,4,1072,Leawood,1990,1,1,House,2,0,703167
1,1,676,KC Downtown,2016,1,0,Condo,3,0,510145
5,3,2909,Olathe,2018,1,0,Apartment,2,0,1008301
1,1,1625,Blue Springs,2012,0,0,Apartment,3,1,530851
2,3,2664,Olathe,1988,0,1,Apartment,1,0,838878
4,1,943,Blue Springs,1990,0,0,Condo,3,0,537914
5,2,3683,Lenexa,1991,0,1,House,1,1,1108494
2,2,1539,Leawood,1989,1,1,House,2,0,677211
3,3,3341,Overland Park,1990,0,1,Apartment,2,1,1010768
5,4,1445,Leawood,2012,0,1,House,3,0,818421
5,1,1630,KC Downtown,1999,0,1,Condo,1,1,907094
6,2,2893,Olathe,1984,1,1,House,1,1,1114229
4,3,1585,Overland Park,2003,1,0,Condo,2,0,788358
5,1,3828,Olathe,2011,1,1,Apartment,3,1,1156546
4,3,773,Leawood,2010,0,1,Apartment,1,1,624316
2,4,1445,KC Downtown,2021,1,0,Condo,1,0,743895
3,4,1292,Blue Springs,1993,1,1,Apartment,3,0,691793
3,1,1608,Blue Springs,1998,0,0,House,1,0,560660
5,4,2928,Olathe,2021,1,1,House,2,1,1146628
5,1,1932,Olathe,2003,1,0,House,2,0,825541
2,1,3637,Blue Springs,2011,1,0,Condo,3,0,871748
6,4,836,Olathe,1991,1,1,House,1,0,853156
6,3,2804,Blue Springs,2000,0,0,Apartment,2,1,930242
6,3,1874,Olathe,2015,0,0,House,1,1,902687
4,1,3670,Overland Park,2004,1,0,House,2,1,1108840
6,2,1844,Olathe,1993,0,1,Condo,2,1,919173
3,1,937,Blue Springs,1987,1,1,Apartment,2,1,539721
4,3,3894,Overland Park,2008,0,0,House,1,0,1124486
2,1,1834,Overland Park,2004,1,1,Apartment,2,0,692843
3,3,936,Leawood,2002,1,0,Condo,3,1,635090
3,4,1757,Blue Springs,2015,0,1,Condo,3,0,738449
1,1,2467,Lenexa,1991,1,0,House,1,0,653104
2,1,3418,Olathe,1991,0,0,House,2,0,927028
2,4,1094,Blue Springs,1997,0,1,Apartment,3,0,579256
1,4,1146,Lenexa,2015,1,0,House,3,1,612735
4,2,3854,Blue Springs,1998,0,0,Condo,2,1,1073950
6,4,760,Overland Park,2014,0,0,Condo,1,1,772080
6,2,2636,Blue Springs,2006,1,0,Condo,1,1,965122
6,4,3252,Blue Springs,1982,1,1,Condo,1,0,1106646
6,3,3034,Blue Springs,1992,0,1,Condo,1,0,985990
6,1,3868,Blue Springs,2017,1,1,House,2,0,1169567
1,4,2341,Leawood,2020,0,0,Apartment,1,0,654527
2,3,2107,Olathe,1998,1,0,House,2,0,783017
4,4,2125,Leawood,2022,1,0,House,2,0,866921
3,1,1587,Overland Park,2014,1,1,Apartment,2,1,753819
6,4,1975,Overland Park,1994,1,0,House,1,1,1029749
1,4,2153,Lenexa,1995,0,0,Apartment,1,1,702091
4,1,2881,Overland Park,2014,1,0,Condo,2,0,935833
4,4,2623,Leawood,1984,1,1,Condo,2,0,956197
4,1,2517,Overland Park,1986,1,1,Condo,2,1,923598
1,2,2468,Lenexa,2000,0,1,Condo,2,1,736429
3,4,2201,Lenexa,2020,1,0,Condo,2,1,837576
6,3,1899,Leawood,1980,0,0,Apartment,3,0,847771
4,4,1310,Overland Park,2004,1,1,House,2,1,909043
1,1,3106,Olathe,2009,0,0,Apartment,2,1,775477
2,1,2076,Lenexa,1998,0,1,Apartment,3,0,645234
1,3,3060,Overland Park,2003,0,1,Apartment,3,1,952067
1,3,1641,Overland Park,1994,0,1,Apartment,2,0,644715
1,1,671,Olathe,2014,0,0,Apartment,2,0,391814
4,2,3025,Leawood,2003,0,1,Condo,1,0,946641
1,2,2646,Leawood,2015,1,1,House,3,1,799632
2,1,3329,Overland Park,1993,1,0,Condo,2,0,900596
4,2,3481,Blue Springs,2001,0,1,Apartment,3,0,992513
2,3,1978,Blue Springs,2018,1,1,House,2,0,768139
5,2,2417,KC Downtown,1987,0,0,Apartment,1,1,951640
1,3,2798,KC Downtown,1995,0,0,Condo,3,1,899496
6,4,3932,KC Downtown,1996,1,1,Condo,1,1,1374902
6,3,1703,Leawood,1984,0,1,Apartment,2,1,853721
4,4,3777,Overland Park,2020,1,0,House,3,0,1164645
6,3,1319,Olathe,2014,1,1,Apartment,1,0,804969
4,3,2615,Olathe,2016,1,0,House,2,0,937788
1,2,2531,Lenexa,1997,0,0,Apartment,1,0,694360
3,3,2777,Overland Park,2000,0,1,House,1,1,973730
3,1,1794,Overland Park,2021,1,1,Apartment,2,0,718365
2,4,1005,KC Downtown,1980,0,0,Condo,2,0,657226
1,4,2545,Overland Park,1996,1,1,Apartment,3,1,909084
6,3,1656,Olathe,1987,1,1,House,1,0,943121
1,1,1135,KC Downtown,2008,0,0,House,3,1,607159
5,3,2844,Overland Park,1999,0,1,Condo,2,1,1103672
3,3,3564,Lenexa,2016,1,0,House,2,1,1017912
6,2,1669,Blue Springs,2018,1,1,House,1,0,820754
3,3,873,Blue Springs,1984,0,1,House,2,0,611395
1,3,2366,Leawood,1989,1,0,Condo,1,0,668329
6,2,732,Lenexa,1985,0,0,Apartment,3,1,678136
2,2,863,Olathe,1986,1,1,Condo,1,1,582079
1,1,966,Overland Park,2014,1,1,Condo,2,1,553882
2,2,3472,Lenexa,2006,1,0,Apartment,3,1,948946
6,4,2652,Overland Park,2021,1,0,House,3,0,1156188
3,4,2916,Lenexa,2000,1,1,Apartment,1,0,958645
5,1,1450,Lenexa,2003,1,0,Condo,3,1,780586
4,3,3380,Blue Springs,2008,1,0,Apartment,1,1,936658
3,1,2329,Lenexa,2006,0,0,Condo,3,1,744734
2,2,2044,Leawood,2017,1,0,Apartment,2,1,689370
1,3,1969,Overland Park,1981,0,0,Condo,2,0,672560
6,1,2548,KC Downtown,2004,1,0,House,2,0,1051934
3,1,2716,Lenexa,1981,1,0,Apartment,3,0,819974
5,4,3447,KC Downtown,2017,1,0,Apartment,2,1,1238209
6,1,957,Blue Springs,1997,1,1,Apartment,2,0,691645
2,3,2311,KC Downtown,2021,0,0,House,2,1,830796
6,1,2009,Leawood,1986,0,1,Apartment,3,0,826604
6,1,924,Leawood,1983,1,1,Apartment,3,1,739657
1,2,1350,Blue Springs,2019,0,0,Apartment,2,0,473849
4,1,3850,Olathe,2020,0,1,Condo,2,0,1096932
2,3,855,Leawood,1989,0,0,Condo,2,0,471231
1,4,3066,Overland Park,2020,1,1,Apartment,3,1,982712
4,4,2858,Olathe,2007,1,1,House,2,1,1067044
1,4,1510,Leawood,2009,0,0,Condo,1,1,560143
4,4,1183,Olathe,2003,1,0,House,2,1,798002
4,2,1176,Lenexa,2015,1,1,House,1,1,728370
4,3,2813,Leawood,1995,1,1,House,3,0,995944
1,2,2861,Olathe,2012,0,1,Apartment,3,0,763916
6,4,3176,Overland Park,1989,0,1,House,1,0,1194022
4,2,2471,Blue Springs,2000,0,1,House,3,1,861323
6,1,3844,Leawood,2006,1,0,House,1,1,1150986
2,3,1752,Overland Park,2000,1,1,Apartment,1,1,764504
5,1,2650,Lenexa,2006,1,0,Condo,2,0,883329
6,2,1494,KC Downtown,2011,1,0,Condo,2,1,941964
5,1,3543,KC Downtown,1984,1,0,House,3,0,1197740
4,2,2383,Blue Springs,2014,1,0,Condo,2,1,818279
5,2,1693,Blue Springs,2001,1,0,Apartment,3,0,760203
5,3,2699,KC Downtown,2015,1,1,Apartment,3,0,1117484
4,3,1036,KC Downtown,1989,0,1,Apartment,3,0,785715
6,3,1621,Blue Springs,2013,0,1,Condo,3,0,838696
4,4,2741,KC Downtown,1985,1,1,House,1,0,1060818
2,3,3234,Leawood,1993,1,0,House,1,1,889051
3,1,3250,Olathe,2016,1,0,House,2,0,922831
1,3,2733,Overland Park,1998,1,0,Condo,3,1,847462
4,3,1117,Olathe,2011,1,1,House,1,0,779522
4,3,1341,Blue Springs,1999,0,1,Condo,1,1,711994
5,2,2624,Overland Park,2000,0,0,Condo,1,1,968960
2,2,3077,Lenexa,1994,0,0,House,3,0,857544
5,3,1462,Lenexa,1996,1,1,Apartment,1,0,795450
6,2,2641,Leawood,2003,1,0,House,2,1,975315
4,2,3476,Lenexa,2000,1,0,Apartment,3,0,984339
4,4,642,Blue Springs,1994,1,1,Apartment,2,1,657257
5,1,2447,Leawood,1990,1,0,Apartment,1,0,816706
4,2,2333,Olathe,2016,0,0,Condo,3,0,840900
6,1,1003,Leawood,2009,1,0,Condo,1,1,684546
3,2,1926,Blue Springs,1997,0,0,Apartment,1,0,637095
1,3,1805,KC Downtown,2007,1,0,Apartment,1,0,724973
1,2,2816,Overland Park,1992,0,0,Apartment,2,1,788910
1,2,2850,Blue Springs,2022,0,0,House,3,0,750362
3,1,3353,KC Downtown,1989,1,1,Apartment,3,0,1022460
4,3,3190,KC Downtown,2018,0,1,Condo,3,0,1129784
5,4,2749,Lenexa,1991,1,1,Apartment,3,1,1075647
2,1,2199,Olathe,2017,0,1,House,2,1,745991
4,3,2993,Leawood,2020,0,1,House,3,0,1000303
3,3,3250,Leawood,2019,1,1,Apartment,2,0,958292
6,1,1041,Lenexa,2005,0,0,Apartment,3,1,678185
3,2,849,Lenexa,1998,0,1,House,2,0,594447
1,3,3854,Leawood,2002,0,0,Apartment,1,1,855725
4,4,3973,Blue Springs,2015,0,1,House,1,1,1118696
1,2,1477,Blue Springs,2006,1,0,House,2,1,550995
2,1,2486,Blue Springs,1995,1,0,Condo,2,0,686542
6,1,1903,Blue Springs,1986,0,1,Apartment,2,1,832728
1,1,2340,Lenexa,1992,1,1,Condo,2,0,692926
2,1,1712,Overland Park,1991,1,0,Condo,3,0,694868
3,4,2544,Overland Park,2006,1,0,Apartment,3,0,923804
1,4,3956,Leawood,2012,1,1,Condo,1,1,1001654
1,3,3318,Overland Park,2010,1,1,Condo,1,0,924414
5,4,2498,Blue Springs,1990,0,0,Condo,3,1,934170
6,1,2622,Lenexa,1996,1,1,House,2,0,1006919
6,4,3801,Blue Springs,2017,0,1,Condo,2,1,1200426
3,2,847,KC Downtown,1981,0,0,House,2,1,668334
5,2,3299,Lenexa,1982,0,0,Apartment,3,0,997009
2,3,3548,KC Downtown,2013,1,1,House,3,0,1121735
2,1,3860,KC Downtown,2011,1,1,Apartment,1,0,1024657
3,4,2738,Leawood,2003,0,1,Apartment,1,1,867219
6,3,1167,KC Downtown,2003,0,1,Condo,1,1,902271
2,3,2469,Overland Park,1992,0,1,Apartment,3,0,821752
3,4,2462,Overland Park,2001,0,1,House,3,0,975940
2,3,1788,KC Downtown,1998,0,0,House,3,1,836120
4,1,3195,Leawood,2009,1,1,Condo,2,1,948934
1,4,1953,KC Downtown,2018,1,0,Condo,1,1,788139
6,2,2727,Lenexa,2000,0,1,Condo,1,0,980129
4,2,1533,Lenexa,2002,1,0,Apartment,1,1,701539
3,4,1580,Lenexa,1995,0,0,Apartment,2,1,699891
3,3,1469,Lenexa,2021,0,1,Apartment,3,0,717754
4,3,768,KC Downtown,1986,1,1,Apartment,1,0,745703
